"Caller_ID","Test_Group","Outcome","State_Available","Email_Available"
"26639012DTRBWSBR",0,0,0,0
"96659846OMYGGTYG",0,0,0,0
"23131517GLERAFSE",0,0,0,0
"11089746DSVZJMYJ",0,0,0,1
"52177144QOTTNCNJ",1,0,0,0
"72668291HIOETIJK",0,0,0,0
"21041245KPWIXPIY",0,0,0,0
"28368049HUNZZSFV",1,0,1,0
"41307246KWQJBEGD",0,0,0,0
"04052638ZDUXBYYD",0,0,0,0
"28211510JALIIXDF",0,0,0,0
"59933008XGIYMWBN",1,0,1,0
"42145099PDOPZOPN",0,0,1,0
"82194810JHTVPEYW",1,0,0,1
"33899028SJDEBRLO",1,0,0,0
"76640106CRCYJVVZ",0,0,1,0
"40789033RYPGMFIS",1,0,0,0
"87347343EUBZITVZ",1,0,0,0
"28889332YEMWHKHG",0,0,1,0
"55140719KZCAOZAX",0,0,1,0
"74313283APVEOIWJ",1,0,0,0
"87846022PIRFADSR",0,0,0,0
"37738411GWSVAOTB",0,0,1,0
"88850806HMBBJUKH",1,0,1,0
"25284569JJFRCOJB",0,0,0,0
"08461159SHWVYCAP",1,0,0,0
"17756548ZAFEFCQB",0,0,1,0
"09052270UCGXNMXF",0,0,0,0
"87927467JPXCUHYH",0,0,1,0
"47921521OWCSPPZQ",0,0,1,0
"28510301BIAWOLOZ",1,0,0,0
"77897281HKLZJSQK",1,1,0,1
"65064183QPEIIKEA",1,0,1,0
"40049275EMANADYD",1,0,1,0
"96843000MTFQDAQQ",0,0,0,0
"85668785QWJKFTPB",1,0,0,0
"49596581WJLNTZSA",0,0,1,0
"49429830YZVLSDDX",0,0,1,0
"23174841FKGFPQQF",0,0,0,0
"12160206KASMLBGY",0,0,1,0
"39131165HAVNKTMI",1,0,0,0
"59150968NUKHLNOU",0,0,0,0
"26973885FQJSGDZI",1,0,1,1
"93266333KCZKCGXU",1,0,0,0
"47527632NVUMLWMO",0,0,1,0
"99785754DIGESKXN",0,0,1,0
"91732631TTMICYRA",0,0,1,0
"49352338RQZDMSTT",1,0,1,0
"93229117MPOMJLGK",0,0,0,0
"52487497VONUYWDD",0,0,1,0
"62095168UDHNBHPG",1,0,1,0
"26407393PTZOHILM",0,0,0,0
"82008961MEQXVHKC",1,0,0,0
"85933474YGYEJUUA",1,0,0,0
"89283063WFFVSKHF",1,0,1,1
"08354109QNOETGEL",1,0,0,0
"70441072NSJAPINJ",1,0,0,0
"31425633WHQWICSZ",0,0,0,0
"76550845RPYDXDNR",0,0,0,0
"05226012COMAAMTK",1,0,0,0
"31648860OGTMFAFJ",0,0,1,1
"23761223XHDAOHHR",0,0,0,0
"50178889BEHQZYEL",0,0,0,1
"64541194CDKSKUJQ",1,0,1,0
"48803743BNALXDKI",1,1,0,1
"57697599NUNMOMFA",1,0,0,0
"15036976NWYTPPOF",1,0,1,0
"10612891QYTVTYEF",1,0,1,0
"08220822NMXXVNWE",0,0,0,0
"72833597FOAWFHOU",1,1,1,0
"67898123CPQOVQHO",0,0,1,0
"09835107RBBQCVJW",0,0,0,1
"32678753XERJJLIO",1,0,1,0
"44748482PNOTMDLA",0,0,0,0
"97078725WIXPIGGZ",0,1,0,0
"28739442BKRIAEOJ",1,0,0,0
"01031015EEVHOHSV",1,0,0,1
"10547785EAASQPNJ",0,0,1,0
"26835680EOFTHWIL",0,0,1,0
"90075366YPKKSGMY",1,1,1,0
"06041330CEKUJKRF",0,0,1,0
"39296116SFWMNMGZ",1,0,0,0
"19645784AADAQPDV",1,0,0,0
"00120824OIYSJAAP",1,0,0,0
"43054996KCSBWFAB",1,0,1,1
"91249585QZCFYEZA",0,0,0,0
"14961736DYWMDGWT",0,1,0,0
"32761985LOERAFMS",0,0,1,0
"93193556BZBGRHFW",0,0,0,1
"67125879QEZNASEC",0,0,0,0
"35922334EFFNAUFL",0,0,0,0
"06873296JZKJLEPN",0,0,0,0
"92719166SFUMMVMI",0,0,0,0
"64967805FIMJPROV",1,0,1,0
"45592664MCHYQXNF",1,0,1,0
"65838337HHJFVHXM",0,0,0,0
"05800012NIQXKJRC",1,1,0,0
"09857600JTGHAJJX",0,0,0,0
"96764174FBDGWUYC",1,0,0,0
"38648691WJMRJEDW",1,0,1,0
"60985722BQPBWFJQ",1,0,1,0
"15116287BCXPLPMN",1,0,1,0
"39882777UADUQNVF",0,0,1,0
"75852691CUONSQJC",0,0,0,0
"61857468KKLWGBFV",1,0,1,0
"24672448BRUQRBJB",1,0,0,0
"58662586EJRWHPQD",0,0,1,0
"62230589HJKBVNER",0,0,0,0
"77396988AFOTLZDR",0,0,0,0
"48330289TIUTXCIL",0,0,0,0
"94304152JEEKDKYW",0,0,0,0
"91873048OATAJZWR",0,0,1,0
"91302142RYKWOGMC",1,0,1,0
"30039639FMZAXBFL",0,0,1,0
"72131001GLVNUIJH",1,0,1,0
"94927773KXYNWMFC",0,1,0,0
"98221837NFMZJGLK",1,0,1,0
"71797984UYCNOPMD",1,0,1,0
"67304807TNCIRGUA",0,0,1,0
"29398512SNWSTTVI",1,0,1,0
"26288254IBUZWTPK",1,0,1,0
"40964745KYBEXRED",1,0,0,0
"63769708MDWQOVBU",0,0,0,0
"54851495FCJHMGDN",0,0,1,0
"48326944TIBDPDZS",1,0,1,0
"16056816WAUTWUMG",0,0,0,0
"14842960OJARAGSN",1,0,1,1
"22979659CGVQPLDY",1,0,1,0
"27022085XIOQBOSH",0,0,0,0
"48283562RSMCUKJG",1,0,0,1
"88780876UQICLMLL",0,0,1,0
"72165603JOZLNAPC",0,0,0,0
"06154966FWKPVVIA",1,0,0,0
"23927815KKLZHROX",1,0,0,0
"46822412KZXPVZFR",0,0,0,0
"44271698RPORHCIE",1,0,1,0
"47725100KLQHIDAC",1,0,0,0
"87390915ENTHDRPJ",0,0,0,1
"65325268NHDYLSBA",1,0,0,0
"88238684CDQHMTWV",0,0,0,1
"76142783ICFVKMXT",0,0,0,0
"94593339FOKFZCYH",0,0,0,0
"85559990YSYQWSTX",0,0,1,0
"07679555PDMZLMTM",0,0,0,0
"53968652RRROKKKO",1,0,1,0
"14157308SHFWDIGF",0,0,1,0
"59404334SSPVWTFV",1,0,1,0
"12346491QPUPCZIG",1,1,0,0
"12185678OJMOSIVN",1,0,0,0
"84553239RFQDKTKO",0,0,1,0
"09931778JDHGHZLS",0,1,1,0
"18519906HUDAVVJJ",0,0,1,1
"67800140IEPINLPZ",1,0,1,0
"92181598MKVDOPUA",1,0,1,1
"68793696OFZRJDZU",0,0,0,0
"08702869VCWXRWAY",0,0,0,0
"69600592VOZYRFOP",1,0,1,0
"38882455FEAQUMPL",0,0,0,1
"36654161TDVQUGRK",0,0,0,0
"92219163WGXVPTHV",0,0,1,0
"30562747SPCDQLJW",0,0,0,0
"76756883XBHKOBJO",1,0,1,1
"92316691IYFPVPHG",1,0,1,1
"55746046IGQISQEL",0,0,1,1
"21477301UFXLHTIF",1,0,1,0
"14629595LVGMMAOH",1,0,0,0
"88815756LTKVKTNV",1,0,0,0
"66959611OCLZYQGE",1,0,0,1
"59018634RZMSRNML",1,0,0,0
"99671127MTKTWSBK",1,0,1,0
"43427800ECZXGJQJ",1,0,0,0
"91730699ADCGTVUT",1,0,0,0
"87056515PBTFNZYM",1,0,0,0
"33871646RFRWSFPO",0,0,1,1
"29623462QKSWOVLU",0,0,1,0
"46811166IZZXKXNA",1,0,0,0
"41117967GLQQQENM",0,0,0,0
"19398803JLZVIVYT",0,0,0,0
"93494206PGYCOELZ",1,0,0,0
"90306165MCSPOULS",1,0,0,0
"40333217JNHSQYJZ",1,0,0,0
"12517706GCDQXRKU",1,0,0,0
"57096773SZGUDCYA",0,0,0,0
"50163302LBJOCFJV",1,0,0,0
"66061983CXYXMHCI",0,0,1,0
"33015126SIZBEFSZ",0,0,0,0
"96553806KUHLZHCJ",0,0,0,0
"88307720EIVVSQRB",0,0,0,0
"93161990STBJQIHC",1,0,1,0
"10252674WVZSLUJW",1,0,0,0
"62850265USAGJVAG",0,0,1,0
"48682563TBTOYDYG",1,0,0,0
"64868167HTAUIPUA",1,0,0,0
"36243379FKTRVQOB",1,0,0,0
"17459353XPJMHIEK",1,0,1,0
"46586816YODKBLDT",1,0,0,0
"71943145DCEFYNKB",1,0,1,0
"56399013AGLLHQUI",0,0,0,0
"27149970OIVWYOKQ",1,0,1,0
"19046368LILYJUFS",0,0,0,0
"15394613EFZUKVVM",1,0,0,0
"25443217AMNPJHON",0,0,0,0
"65367539QOCIKMGX",1,0,1,0
"41365172XYUPVOAB",1,0,1,0
"22190888HGLYRIQI",0,0,1,0
"35175862ADYQRMIV",1,0,0,0
"05961670BHOAOLVK",0,0,0,0
"59577625VULWWZIE",1,0,1,0
"58427802VPLPVECZ",0,0,0,0
"29504778RCPICNMA",1,0,0,0
"14816413FMANLPBT",1,0,0,0
"87690613SDCHNVGH",0,0,0,0
"73937227EOZHOTDT",1,0,1,1
"21949099CDBSSAMZ",1,0,1,0
"15849396PJWEYJFX",0,0,0,0
"96021090PQAHFKCM",1,0,1,0
"87038638VSPUZMQH",0,0,0,0
"76609198JDSLXLCZ",1,0,0,0
"10286557BWYTIHZX",1,0,0,0
"24603704QWSLRUFK",1,0,0,0
"53299955CLMWVWQK",0,0,0,0
"12426674IZIYCWKD",1,0,0,0
"12912780OULVVOTA",0,0,0,1
"78367770UDJCMSDR",0,0,0,0
"76042136MQWMCAWT",1,0,0,0
"97514225HWDSMPJD",1,0,0,0
"92448438NOAYNOCT",1,0,1,0
"72531905QCVFTHYH",0,0,0,0
"09626050FFMKEUUM",0,0,0,0
"75689375VELUXXXU",1,0,0,0
"80283340PNISQHFD",1,0,0,0
"25207143IJUTKLDB",0,0,1,1
"85595119IOWFGOFZ",0,0,1,0
"09773616RWPSHEFE",1,0,0,0
"45424790IVTOYHGX",0,0,0,0
"05428718XPAUDKFC",0,0,0,0
"56127672DNDPJSQH",1,0,1,0
"77804248TXVCYEZD",0,0,1,0
"89347695RTNXGRNI",1,0,1,0
"56665344UKSXTFRL",0,0,0,0
"76363765SXBUMVEV",0,0,0,0
"33704980DSFPIAHD",1,0,0,0
"48550124WFVHWUUU",0,0,1,0
"16894172VAWVWIUC",0,0,1,0
"28778226WGSGIYWX",0,0,0,0
"92628323KWDUKUCH",0,0,0,0
"16829562WUZNPRQP",0,0,0,0
"19977714FYLWDOGK",1,0,1,0
"02235799WDYHKMSQ",1,1,0,0
"10578086VQCNYVZM",1,0,1,0
"50130522WQGIYUTY",1,0,1,0
"46306790HHVDKZQX",0,0,1,0
"41744346EQXSPXWC",1,0,0,0
"92588803ZCLTAHDZ",1,0,0,1
"39325322BYDUVPUZ",1,0,0,0
"81100959IBTRUINK",1,0,1,0
"79569877HJSQTVGB",0,0,0,0
"86038821QNVPTPJE",1,0,0,0
"03179647NNCQOENN",0,0,0,0
"32448832HYXDTMXL",1,0,0,1
"55890020FEQDDNIC",0,0,0,0
"29043134AIJOSBWV",1,0,1,0
"22492847HXOTVZIX",1,0,1,0
"95253079RSBIBWFL",1,0,1,0
"23564646NVVJPIKI",0,0,1,0
"65888765KXFUCHGM",1,0,0,0
"21819400KJVYCPFS",0,0,1,0
"68145226KKDYXUME",0,0,0,0
"03281835CEUSKWQW",1,0,1,0
"24607513JDYIHCQR",1,0,1,0
"79759697AAKWSXHI",0,0,0,0
"59435700HODVHFMO",1,0,1,0
"49191547DGSHGNOR",0,0,0,0
"67053414YBLGWIDG",1,0,0,0
"29685540SPRDGNUS",0,0,1,0
"93531771LIOOPTSY",1,0,1,0
"49109432ABEGJICD",0,0,0,0
"44172940TEUBUKEL",0,0,1,1
"57680234DWNTDFNL",1,0,0,0
"41516223YWJKBUKF",1,0,1,0
"53372654QLAZCONL",1,0,0,0
"26682968YPEZQBHC",1,1,0,0
"81139355RJEJOVJU",1,0,0,0
"12795614VEXWYVZS",0,0,0,0
"17914639YIQYZNZK",1,0,0,0
"46861235JZRIFSOB",0,0,1,0
"43774667QWECNKOE",0,0,0,0
"19886502OUBCSDVL",1,0,0,0
"36234773HQQKGMSS",0,0,0,0
"47715996RNVKMVBG",1,1,1,0
"07910783OCVHAFLZ",0,0,1,0
"78384788DPIYSPOS",0,0,1,0
"92565922NWGSIHOS",1,0,1,0
"17230683ZFJCESMQ",1,0,1,1
"57896341DRXHAFDH",1,0,1,0
"60896633ZXGSPSDY",0,0,1,0
"44148546IJWCFWGA",1,0,1,0
"22534902JIZBEEGB",1,0,0,0
"07363134TKNTPTNB",0,0,1,0
"31431379XHGVGPHR",1,0,0,0
"15934570ZEYIUTAN",1,0,1,0
"44452062BLTGXPWX",0,0,1,1
"71956414FDRIWHSA",0,0,1,0
"65326494WOMODGXB",0,0,0,0
"15375585LXBWZMRM",1,0,0,0
"73389539TSELAQWW",1,0,0,0
"53857221FHDGVLEK",0,0,0,0
"71260767ZATQROXM",1,0,0,0
"66650305SXSKWIOZ",0,0,0,0
"87887241DMEDQPMI",1,0,0,0
"24395874JNIQJGSC",0,0,0,0
"69848907ZXCTWMJE",1,0,0,0
"54793670PDKDZYII",0,0,1,0
"72541659CZLUENSK",0,0,1,0
"39008259XFIZCXYI",1,0,0,0
"29987116KAJOFZDR",1,0,0,0
"82046921HUPHQNJS",0,0,1,0
"98360432COZKYOMC",1,0,0,0
"06847968IBGFYTKQ",0,0,0,0
"33890457EEVLCMVR",1,0,1,1
"32083802MORFGNNO",0,0,0,0
"26958020TXICIFJI",1,0,1,0
"28333975FPYOGTXS",1,0,0,0
"90824487TAZCQWFL",1,0,0,0
"85639786YZUZDCEC",0,0,1,0
"08130505IXDMYZJS",1,0,0,1
"34355571USAOSQEK",0,0,1,0
"30566959AAYVXHME",1,0,1,0
"29011685FUYIAIJO",1,0,0,0
"60742089BXNIGXZA",1,0,0,0
"23864615RKZPRJGS",1,0,1,0
"94746619TPATSCTF",1,0,1,1
"40002876OBIIWVPA",1,0,1,0
"96217992LSKPHJFM",0,0,1,0
"79547865DRYTAZRQ",1,0,0,0
"85586934WYMESOHA",0,0,1,0
"75777053PDXJGOLL",0,0,0,0
"05228978SZUYUYGA",0,0,1,0
"79084118YTIFBECJ",1,0,1,1
"28113436IYNYBVXH",0,0,0,0
"47153508DWWSVVEU",0,0,0,0
"24331632VDCXQNVS",0,0,1,1
"77571513BZIRAWRD",1,0,0,0
"26343511ATIJPAPQ",1,0,1,0
"66212266MLNDLDFE",0,0,1,1
"83674803NENAMHTB",0,0,0,0
"25855098VFHBUHDS",0,0,1,0
"17417931WLBPUVLT",1,0,0,0
"51054956EWVLDCUS",0,0,0,0
"70177896EWJTFEMV",1,0,1,0
"67510590NUMWJTON",1,0,1,0
"61928562UKSNKUAA",0,0,0,0
"74707835ITWIWMSJ",1,1,0,0
"14911848MUKDJWCZ",0,0,0,0
"30572700NMTAWKNZ",0,1,1,0
"23637763VOHETLZC",0,0,0,0
"49727404LRFAHWLH",1,0,0,0
"13816170GFOBEVOC",0,0,0,0
"17420007XLRLRZSI",0,0,0,1
"17486259BATOIYES",0,0,0,0
"36518590VYTZKPWP",1,0,1,0
"77116233JPKTKZZH",0,0,0,0
"10631987PIMCOMYM",0,0,0,0
"15065052DEZXYPVP",1,0,1,0
"67213567UHJLWXIB",0,0,0,0
"88012570XNZQOVJI",1,1,1,0
"57305317DWXDVVRI",0,0,0,1
"33266869XZOTGVBB",1,0,0,0
"61181072PRRGSSMJ",0,0,1,0
"45032471ELZXZWKY",1,0,1,1
"63040514PAJVLPCT",1,0,1,0
"98481271UXOREUEX",1,0,1,0
"54861772KHGKEGFQ",1,0,0,0
"71058703DSIVHLVE",1,0,0,1
"77642788EYVNYMCB",1,0,0,0
"20407186FWGUKQZS",1,0,0,0
"29232092NVOVXETA",1,0,1,0
"96984834ULZYMUQL",1,0,0,0
"83459283ALXUVUXZ",1,0,0,0
"85796222OAKVANBX",0,1,0,0
"71821889UZUROSMW",1,0,1,0
"14340112EUIDPHJP",0,0,1,0
"74025287VGYDHPIS",1,0,0,0
"58094568JCISVASP",0,0,1,1
"20683532HRMDKXDF",0,0,0,0
"77469306UIJJUKZM",0,0,0,0
"22190738PGUHTFYJ",1,0,0,0
"92510427EAMBAQCY",0,0,0,0
"98569224LXSIYNNO",1,0,0,0
"95458664HCQYOFCU",1,0,0,0
"12907692KCZHBRZB",1,1,1,0
"91325222JJFFFETP",0,0,0,0
"50406019XUKKKTDP",1,0,1,0
"87918279NMAHPFIO",0,0,1,0
"72819086XERGUKGA",0,0,0,0
"73952507RBKJBHWX",1,0,0,0
"73990703WDCYMNLP",0,0,0,0
"57385573VPLDHKKJ",0,0,0,0
"58518491ERYISGLI",1,0,1,0
"24712548VAEAWLHE",0,0,0,0
"46532015TAWXRPQS",1,0,0,1
"08072736UNVNGKVJ",1,0,0,0
"75902288PKTECYQD",0,0,1,0
"37499178BXJDQESZ",0,0,0,0
"92183084UFLEMBXP",0,0,0,0
"66980463CSGGNCJY",1,0,1,1
"82838414TCBPWDYL",1,0,0,0
"12008616GXCHHQFT",1,0,0,0
"04905257BJIHBYUV",1,1,0,0
"62113476WAUHYBHM",0,0,1,0
"66755880FFFULBLO",1,0,1,1
"37713421BSTTJUSO",1,0,0,0
"09368146ESUHLWVL",0,0,1,0
"81322733COETMFDC",0,0,0,0
"85566064DTEYOLPR",0,0,1,0
"83625742TPVMOFYT",1,0,0,0
"73303954OSJOJMYJ",1,0,1,0
"03806603TUBRNDZJ",1,0,0,0
"65395492WPMTDSPP",1,0,1,0
"83584423XADQZGDQ",1,0,0,0
"63356201TKNPNZPX",0,0,0,0
"00392136AXRQXWIP",1,0,0,0
"44285701KJOQESWR",0,0,1,0
"41369266QNHWRRGR",1,1,1,0
"67952275VIMMOUFM",0,0,0,1
"65350414MHXAWLIO",0,0,0,0
"63708212AAAJDGPQ",0,0,0,0
"68552611LMZKIZCS",0,0,1,0
"42255640ALADDWSY",1,0,1,1
"17532314VZSRDOGV",1,0,0,0
"37854723BFUSNWCC",0,0,0,0
"46006292AYPFTXUW",0,0,0,0
"48709688PHCOJBVX",1,0,1,0
"35942133PRXQITBM",0,0,1,0
"37026825VOLQEBUK",0,0,0,0
"66813277FWWQLFNN",1,0,1,0
"81666035TQYTVVCF",0,0,0,0
"64979921YHUTQZNE",0,0,0,0
"21389614KSLDHBAO",1,0,1,0
"95178785NWYEQYDH",1,0,0,0
"61290027WZWVQSUX",1,0,1,0
"57547804PPHFXXRD",1,0,1,0
"01202607TRJGXSWM",1,0,0,0
"01844009CEZKCGMM",0,0,1,1
"70017820ZNXPUXOE",0,0,0,0
"47875357EQIRGTTK",1,0,1,0
"86494306XLQKHZKL",1,0,0,0
"26705903PEZYWJSW",0,0,1,1
"18172164UCGHAKCT",0,0,1,0
"35447145LDOWHWMA",1,1,0,0
"95091691USYIWGQS",1,0,1,0
"74030903ZTOCYEQL",0,0,0,0
"23830331TQARQEUO",0,0,1,0
"81377431EFCKBHBM",0,0,1,0
"34954655LXHVELGA",0,0,0,0
"28116549OBKQGZWP",1,0,0,0
"07994291AWBQPDQD",1,0,0,0
"87550426QSFPFCWF",0,0,0,0
"58758087FWMVITFN",1,0,1,0
"44249793BPCXHRBN",0,0,0,0
"59915077GQPYJRVU",1,0,1,0
"57626842FSGHZLCM",0,0,1,0
"28441213GXKGNKMX",1,0,1,0
"57632057CGXEMZBF",0,1,1,0
"01713398CGTTCXMV",1,0,1,1
"73068208ZWKBCXEN",1,0,0,0
"85451792DZEVFKZJ",0,0,0,0
"38157440FPIEHSZW",0,0,1,1
"29390718BFXXTUIU",0,0,1,0
"32947592EMRCUZLZ",0,0,1,0
"17423286FFTLBFWA",0,0,0,0
"22335690RQXPPLPA",0,0,0,0
"32772845GSLQVQBW",1,0,0,0
"68616645EIHDRSZM",0,0,1,0
"00056154WWIUDGJQ",0,0,0,0
"24549276BBADJGXR",1,0,0,0
"53727065GLQEXDAW",0,0,1,0
"42435012KLZZLVKG",1,0,1,0
"38970966LLJTLUBU",0,0,1,0
"87715938CORTXQHR",0,0,0,0
"73670637RJTBOWMU",0,0,0,1
"15455425ZEKMEGOR",0,0,1,0
"63945614GDSRSFRA",1,0,1,1
"58352989GBAVEWQZ",1,1,0,1
"64469200SHAFNBFN",0,0,0,0
"21124023VYEGVYBK",1,0,1,0
"83373665LGYDVYIG",0,0,0,0
"78340723HLYIHHIV",0,0,1,0
"43821879PTBEYPDL",1,0,1,1
"07736355RHYZCUOM",1,0,1,1
"21681124WZEQRIFZ",1,0,0,1
"37348827DUZKURKZ",0,0,0,0
"71632117PMPGDSCZ",0,0,0,0
"24829764ZMYLQRPC",0,0,0,0
"06226641VUXRFMYJ",0,0,0,0
"47892149VOFZKQDL",1,0,1,1
"28348226CROYMGBN",0,0,0,0
"16224069NPWFYXPV",0,0,0,0
"03685476LQPNCXBR",0,0,0,0
"03454501ECEWQJIK",0,0,1,0
"86350378XPEMHYQD",0,0,1,1
"51081815OVTEJGSH",0,0,0,0
"20663908JOFGFWVR",1,0,1,1
"38491447WTSUKYRW",1,0,1,0
"18983518XUVHIOYJ",1,0,0,0
"17629894MMMUDJRA",1,0,0,0
"97144626LHMYTUSE",0,0,1,0
"27479263PHMRDGYM",1,0,0,1
"34713275NWVGKBLU",1,0,1,0
"25548440BVPPSCBE",1,0,1,0
"42941969JVJFTOHC",0,0,0,0
"78581800KCQVKEWD",0,0,1,0
"05363380ZPGOUDDB",1,1,0,0
"14917723RLHEUDJO",0,0,0,1
"33633703GGBBCOHH",1,0,0,0
"87562584WQMNOHWX",1,1,0,0
"05123349RXUSJZJO",1,0,0,0
"58265857ZGZAGLDG",0,0,1,1
"63482900YTFFJLMJ",0,0,1,1
"86393281TPFBNWNY",0,0,0,0
"17014121CEQCNRMR",0,0,1,0
"56115334YYMMUXFY",0,0,1,1
"34485725PPLHMMIQ",1,0,1,0
"16098841GAJSLJEA",1,0,0,0
"94041077HUGFZBCV",0,0,1,0
"05703708WECBYFTQ",1,0,1,0
"61146132MUBJLCVQ",0,0,0,0
"79063191RMAAEHVY",0,0,1,1
"46538136DMOCOZNV",1,0,1,0
"91676545TLFKYEPP",1,0,1,1
"12742249TGYAOAXI",0,0,0,1
"38321245JZYHUYTT",1,1,0,0
"73764482CQGQRRKP",1,0,0,0
"22895101AGBGGEUF",0,0,1,0
"52206536QZDXEEBH",1,0,1,0
"78515427LGLEBBNK",0,0,1,0
"20047102LIVQPJLF",1,0,0,0
"60753159VKFGUORN",1,0,0,0
"30360397AOCWCSKY",0,0,0,0
"60924543YSYKIFMO",0,0,0,0
"92993259TLEMNDLK",0,0,1,0
"04963392XMRFKPOP",1,0,1,0
"26302912VVAGGGDC",1,0,0,0
"33854638KYWXYVWP",0,0,0,0
"26530367YYFPYOGM",0,0,1,0
"67658305JXHXWPTT",1,1,1,1
"07166775OAZDIGCG",1,0,1,1
"80315206DVWSKAON",1,0,0,0
"39842525SITHNZZS",0,0,0,0
"00470005SMIUGOJI",0,0,0,0
"75959529LMCSJIFS",1,0,0,0
"18785500TCJKRFLQ",0,0,1,0
"11728567NRALXNWA",1,0,0,0
"69172563RHAZYJPV",1,0,0,0
"16765231ZMHTZOOZ",1,0,0,0
"26082515LABRAPUM",0,0,0,0
"13915268GFFCSVCX",1,0,0,0
"79154613ULSECASA",0,0,1,0
"45096751LWUUQHUP",1,0,1,0
"01222813XBPFJVVG",0,0,0,0
"39457826RMEMEUDF",0,0,1,0
"23584234QBXKUTKT",0,0,0,0
"30641550IFJKFLDM",0,0,1,0
"47685000PCNYDKMW",0,0,0,0
"52854152ZPAKYVHY",0,0,0,0
"72562492DQJFJXLC",1,0,1,0
"91710789YWKXZXBH",0,0,0,1
"85513135SVKYCVOC",0,1,1,1
"38084391WEXUDNPW",1,0,0,0
"65909966MVGAHUGG",1,0,0,0
"08459243CJSFVNTJ",0,0,1,0
"60029763UESVIFPK",1,1,1,1
"98822467LHNOEDEE",0,0,0,0
"60844589TAVAVIMX",1,0,0,0
"32139408CPHQIXWW",0,0,0,0
"55858280PMRZRXVA",0,0,1,0
"96976108SSBKMAWR",1,0,1,0
"66085708DSWGFLZD",0,0,0,0
"37624485FAFGIGRU",0,0,0,0
"69665273SERDZAOC",0,0,0,0
"65389840FQQOBQPD",0,0,1,0
"62677965THUSRIEE",1,0,0,0
"04420875FSROWNHL",1,0,0,0
"29184887CHMPHEIK",1,0,0,0
"40095891ZMTDPHQX",0,0,1,0
"36713556AELIAYII",0,0,0,0
"26656476RPVXDQBE",0,0,0,0
"92839526ISPXYDDL",0,0,0,0
"68061820DCODVLJD",0,0,0,0
"32070077NACTPILZ",0,0,1,1
"56696593MNWXKLUR",0,0,1,1
"05574715PAKPBWDH",0,0,0,0
"46084837OPEAJMSQ",1,0,1,0
"71070280RTUPZYGV",0,0,1,0
"09282040GIMLDDPV",1,0,0,0
"67732429JVLYLRTH",0,0,0,0
"32969714XENQCRFF",0,0,1,1
"61784116UBTJQKTG",1,0,0,0
"21163240EFLSQXXU",1,0,0,0
"73156500SXMKCHRI",0,0,1,0
"51423525TOJIPSFG",1,0,0,0
"50561838HTFTKNCS",1,0,0,0
"59730531ALMFHRHV",0,0,0,0
"48805261QGZTGUCA",1,0,1,0
"26207812UUZTLNHV",1,0,0,0
"90073337JFAGXJPI",0,0,1,0
"86736954NMFBQIAP",1,0,0,0
"04999325QIYZHZPJ",0,0,1,0
"21777535JWAPHBWP",0,0,1,1
"54800490YFKUQJSL",1,1,1,0
"67777820TMLTYOKZ",0,1,0,0
"47271553MJMAJJGN",0,0,1,0
"95436212VGUTBMIC",0,0,0,0
"20023616QFGYTXEZ",0,0,0,0
"63148093XUMDTKCW",0,0,0,1
"10751957KUVKCLIN",0,0,1,0
"04276771HPCCEFKO",1,0,1,0
"58708246PSYBBSRT",0,0,0,0
"55271368XAQLUDAY",0,0,1,0
"72666456XOKQLKPI",1,0,1,0
"24082215VMGBYKHP",0,0,0,0
"23465617KZWJJHOF",1,0,1,1
"17556365KJDMNRMG",1,0,1,0
"63399906ZNBKLCZA",0,0,0,0
"33367035PVISADWG",1,0,1,0
"26645739ELBCKPDS",1,0,0,0
"44882132MOZFUFJB",0,0,0,0
"73726265WLTDRTCY",1,0,1,0
"71433894SMNRTJHF",0,0,0,0
"68902841NWMKSOZU",1,0,1,0
"87103513GYGVMQVQ",0,0,1,0
"57245291UKFNVDZK",0,0,0,0
"32580939NIXRBNTA",1,0,1,0
"40226230VGUDPIBT",0,0,1,0
"91653232URWVWCYM",1,1,1,1
"99001409RUAFYFCT",0,0,0,0
"25981465TAJHQOBY",1,0,0,0
"62058163LPEIGAVM",1,0,1,0
"40435043MEADYDNA",1,0,1,0
"82636734UOVXNUUM",1,0,0,0
"36016522YSLYLUGF",0,0,0,0
"79526079UWQQWCWJ",0,0,0,0
"34060229VKNOIIKJ",1,0,0,0
"13508052IAYMNOYX",0,0,1,0
"39439336JFZZRVOZ",0,0,1,0
"44053875TYBKSBZE",1,0,0,0
"34871964WYCQKMNG",0,0,1,0
"96953785LOSWZYUH",1,0,1,0
"69148900IYMABJTJ",1,0,1,0
"97542496GOMUYFGL",0,0,0,0
"11708472VZHZYKIH",1,0,1,0
"83262849NVVYVWQY",0,0,0,0
"72247237NEUJEEMP",1,0,1,0
"72734613DAKBHSMJ",1,0,0,0
"71732983MIDKXBPK",1,0,0,0
"88027796TVHIPSQM",1,0,0,0
"61937896JMBBMUKQ",0,0,1,1
"07536471TTQHELKX",1,0,0,0
"62214393KIHQBJKE",1,0,1,0
"89315949GPFYNWMD",0,0,1,1
"70432189PJZBVJHP",0,0,0,0
"85907222AVAVOHVB",1,0,0,0
"94363707GUVAALIQ",1,0,1,1
"29601047SCDFWQJL",1,0,1,1
"12488661GFACUIIW",1,0,1,0
"01851206MMMVUAHF",0,0,0,0
